GENEID,logFC,p_value,adj_p,-log10_p
DTHD1,5.509596612574829,0.0075225398506331915,0.03871682128669771,2.1236355029080207
DUSP1,1.5798765357741003,2.0731439070651993e-05,0.004036362044937004,4.683370550354222
DUSP4,-1.6712441689339723,0.00011193746812139883,0.007066268225893693,3.951024520489328
EBPL,1.0385134537891307,0.0006494861944543884,0.013654988078653693,3.187430075901193
EDA,1.1719195133234876,0.008388197849061784,0.040818294139470974,2.07633133455595
EDA2R,-1.5968881033567612,0.0014706898441741462,0.018940400052007464,2.8324789065832285
EDARADD,-2.277696073099885,0.0008492725379769077,0.015314706579758874,3.070952919007096
EFEMP2,2.7410095062589317,2.560269144256729e-05,0.004204011170814631,4.591714377765693
EFHC2,1.8581012560736925,0.0004878357453087472,0.01219252166682007,3.311726380689811
EFNA3,1.2380023070245354,4.467899025046076e-06,0.0026467205744615816,5.349896650543187
EGFL6,-2.3425101394640144,0.00031262150983994464,0.010586289808543098,3.5049811437723215
EGR2,-3.454532049421359,0.0018479774139627972,0.02048071139377217,2.7333033410440875
EGR3,-3.134046492058391,2.8482583219876445e-05,0.004316050463971908,4.545420625033
EGR4,-4.51305293703601,0.0023558025064501077,0.02239100160839997,2.6278611204868096
EHF,4.248277945833181,0.004203478512742699,0.029132630909946052,2.3763911682589813
ELFN2,1.6341968193916312,0.006841384478043486,0.03702044607886322,2.164856002032597
ELOVL4,1.8165794074778168,0.005434620450361746,0.03315363624558067,2.264830781305265
EMID1,-1.4258916189458786,0.0015312897497479177,0.01928109379113499,2.8149426245789906
EML4-AS1,-1.667605005202351,0.0025178921962194503,0.023042896588874356,2.598962868187361
ENKD1,1.0923179246466743,0.0003427249052150432,0.010808507389184796,3.4650543350085417
ENPEP,-3.0061023972533234,0.01185849301192731,0.048852698826257354,1.9259704980028054
ENPP1,-3.6718050174622294,0.0012286037086012493,0.017750309248547827,2.9105881780750367
ENPP5,1.9345110703683992,0.011522961444304206,0.048160016714203946,1.9384358912570465
ENPP6,-3.5273655084387725,5.281918655648733e-06,0.0027333128752276793,5.277208291443165
ENTPD1,-9.479226910247522,0.000654488076423611,0.01368016264514811,3.184098261092752
ENTPD2,3.646403960888799,0.0012606461192288736,0.017925107225704805,2.899406808776142
EOLA1-DT,1.2745058192097014,0.0005878682622070876,0.013129081711499397,3.2307199858398272
EPB41L3,5.61992580505733,0.00021194913307036615,0.00943392268413278,3.6737683554747464
EPB41L4A,-2.3147774435975226,0.00016216851359355643,0.00829147217556037,3.7900334639348863
EPGN,-3.2626341864638104,0.0021182073314152867,0.0214929450971948,2.674031533141322
EPHA1,1.765088034216042,0.011724362061521913,0.04849041678968508,1.9309107785231656
EPHA4,1.1245435767324858,0.0005810778481741544,0.013084872698895977,3.235765680402048
EPHB1,-3.0926913590382012,0.0003151901422542078,0.010586289808543098,3.501427373769883
EPHB3,1.5371830411976912,0.006233694892444663,0.035425227180791184,2.2052544580377442
EPHX4,3.1599267546763663,0.006761946183974645,0.0368799882695955,2.1699282899582792
EPM2A,-1.410247635315537,0.005962565081299566,0.034627693159744156,2.224566867608849
EPS8L2,1.199004506011871,0.0010105931430856926,0.016258766242110673,2.9954236527929687
EPSTI1,-1.4267510627564377,3.482843071491224e-05,0.00475812089054845,4.458066093362838
ERAP1,-1.3312542549882806,1.930610191658178e-05,0.004036362044937004,4.714305405506719
ERAP2,3.2491608760442077,0.00023132464883975374,0.009656019998397797,3.6357780884367252
ERVH48-1,-2.3899750004807707,0.005972666313612054,0.03463335233872769,2.223831748136756
ESAM,1.664289644261284,0.0020951611821046086,0.02137339755483895,2.678782560857136
ESM1,1.0600644456320465,0.00931475668297896,0.04300390157410559,2.030828485117683
ETV7,-2.4716758300185004,0.005492771654669663,0.03332151387097472,2.260208455079903
EVC2,3.5077087646515626,0.001576147188198145,0.01940581509218437,2.8024032284470706
EVPL,5.672631811197602,0.0033344463814094045,0.026072500391633887,2.4769762617346807
EXD3,1.0835289934686116,0.004459469635177702,0.03017209309030492,2.350716788869029
EXPH5,1.6446508306119383,0.00045535022917632433,0.011913380242266068,3.3416544405090494
F8,1.105768744705192,0.0036107388033713127,0.027035891509555994,2.4424039267926014
F8A1,1.0477161341271266,0.0008213656575532136,0.01500128923002649,3.085463459562392
FAAH2,1.5137492989154975,0.00022340574992627893,0.009561654114012696,3.6509056533819204
FAM114A1,1.1268267590808247,0.005924804354130606,0.034572817154661616,2.2273259861320955
